conc
1192.0,20.533333333333335
1192.0,20.533333333333335
1101.0,26.6
1101.0,26.6
1129.0,24.733333333333334
1129.0,24.733333333333334
651.0,56.6
651.0,56.6
651.0,56.6
269.0,82.06666666666666
269.0,82.06666666666666
162.0,89.2
162.0,89.2
132.0,91.2
132.0,91.2
149.0,90.06666666666666
149.0,90.06666666666666
149.0,90.06666666666666
204.0,86.4
204.0,86.4
261.0,82.6
261.0,82.6
351.0,76.6
351.0,76.6
351.0,76.6
516.0,65.6
516.0,65.6
662.0,55.86666666666667
662.0,55.86666666666667
783.0,47.8
783.0,47.8
891.0,40.6
891.0,40.6
984.0,34.4
984.0,34.4
1057.0,29.533333333333335
1057.0,29.533333333333335
1107.0,26.2
1107.0,26.2
1107.0,26.2
1151.0,23.266666666666666
1151.0,23.266666666666666
1180.0,21.333333333333332
1180.0,21.333333333333332
1200.0,20.0
1200.0,20.0
1200.0,20.0
1229.0,18.066666666666666
1229.0,18.066666666666666
1236.0,17.6
1236.0,17.6
592.0,60.53333333333333
592.0,60.53333333333333
592.0,60.53333333333333
403.0,73.13333333333334
403.0,73.13333333333334
368.0,75.46666666666667
368.0,75.46666666666667
325.0,78.33333333333333
325.0,78.33333333333333
325.0,78.33333333333333
442.0,70.53333333333333
442.0,70.53333333333333
561.0,62.6
561.0,62.6
793.0,47.13333333333333
793.0,47.13333333333333
974.0,35.06666666666667
974.0,35.06666666666667
1075.0,28.333333333333332
1075.0,28.333333333333332
1136.0,24.266666666666666
1136.0,24.266666666666666
1178.0,21.466666666666665
1178.0,21.466666666666665
1178.0,21.466666666666665
1215.0,19.0
1215.0,19.0
1244.0,17.066666666666666
1244.0,17.066666666666666
1266.0,15.6
1266.0,15.6
1266.0,15.6
1283.0,14.466666666666667
1283.0,14.466666666666667
1292.0,13.866666666666667
1292.0,13.866666666666667
1304.0,13.066666666666666
1304.0,13.066666666666666
1304.0,13.066666666666666
1315.0,12.333333333333334
1315.0,12.333333333333334
1325.0,11.666666666666666
1325.0,11.666666666666666
1338.0,10.8
1338.0,10.8
1352.0,9.866666666666667
1352.0,9.866666666666667
1363.0,9.133333333333333
1363.0,9.133333333333333
1374.0,8.4
1374.0,8.4
1383.0,7.8
1383.0,7.8
1383.0,7.8
1393.0,7.133333333333334
1393.0,7.133333333333334
1401.0,6.6
1401.0,6.6
1413.0,5.8
1413.0,5.8
1413.0,5.8
1418.0,5.466666666666667
1418.0,5.466666666666667
1424.0,5.066666666666666
1424.0,5.066666666666666
1428.0,4.8
1428.0,4.8
1428.0,4.8
1433.0,4.466666666666667
1433.0,4.466666666666667
1437.0,4.2
1437.0,4.2
1441.0,3.933333333333333
1441.0,3.933333333333333
1444.0,3.7333333333333334
1444.0,3.7333333333333334
1450.0,3.3333333333333335
1450.0,3.3333333333333335
1451.0,3.2666666666666666
1451.0,3.2666666666666666
1454.0,3.066666666666667
1454.0,3.066666666666667
1454.0,3.066666666666667
1455.0,3.0
1455.0,3.0
1457.0,2.8666666666666667
1457.0,2.8666666666666667
1460.0,2.6666666666666665
1460.0,2.6666666666666665
1460.0,2.6666666666666665
1463.0,2.466666666666667
1463.0,2.466666666666667
1465.0,2.3333333333333335
1465.0,2.3333333333333335
1467.0,2.2
1467.0,2.2
1467.0,2.2
1466.0,2.2666666666666666
1466.0,2.2666666666666666
1467.0,2.2
1467.0,2.2
1470.0,2.0
1470.0,2.0
1464.0,2.4
1464.0,2.4
1487.0,0.8666666666666667
1487.0,0.8666666666666667
1506.0,0.0
1506.0,0.0
1513.0,0.0
1513.0,0.0
1513.0,0.0
1509.0,0.0
1509.0,0.0
1508.0,0.0
1508.0,0.0
1520.0,0.0
1520.0,0.0
1520.0,0.0
1393.0,7.133333333333334
1393.0,7.133333333333334
284.0,81.06666666666666
284.0,81.06666666666666
190.0,87.33333333333333
190.0,87.33333333333333
190.0,87.33333333333333
165.0,89.0
165.0,89.0
242.0,83.86666666666666
242.0,83.86666666666666
298.0,80.13333333333334
298.0,80.13333333333334
464.0,69.06666666666666
464.0,69.06666666666666
668.0,55.46666666666667
668.0,55.46666666666667
513.0,65.8
513.0,65.8
455.0,69.66666666666667
455.0,69.66666666666667
455.0,69.66666666666667
391.0,73.93333333333334
391.0,73.93333333333334
361.0,75.93333333333334
361.0,75.93333333333334
395.0,73.66666666666667
395.0,73.66666666666667
395.0,73.66666666666667
